,wyId,FKGoalsOverExpected,count,TotalFKGoalsOverExpected,Full Name,shortName
17539,241077,-0.04680431946358809,2,-0.09360863892717618,Edgar Yoel B\u00e1rcenas Herrera,Y. B\u00e1rcenas
17953,56025,-0.047765861258190656,2,-0.09553172251638131,Michael Krohn-Dehli,M. Krohn-Dehli
18132,173213,-0.048052376329787774,2,-0.09610475265957555,Marc Stendera,M. Stendera
9214,4908,-0.03212464362845459,3,-0.09637393088536376,Alberto Moreno P\u00e9rez,Alberto Moreno
18388,349099,-0.0482654817465865,2,-0.096530963493173,Orel Mangala,O. Mangala
26206,25846,-0.09672525876654088,1,-0.09672525876654088,Yoann Andreu,Y. Andreu
18449,20517,-0.048383579672065115,2,-0.09676715934413023,Yuto Nagatomo,Y. Nagatomo
18452,22381,-0.0484123538622806,2,-0.0968247077245612,Daniel Bessa,Daniel Bessa
18592,447223,-0.04888458553299531,2,-0.09776917106599062,Jadon Sancho,J. Sancho
18615,91702,-0.04906938054555493,2,-0.09813876109110986,Johan Andr\u00e9s Mojica Palacio,J. Mojica
26218,14904,-0.0981665164033836,1,-0.0981665164033836,Jacopo Sala,J. Sala
18654,20479,-0.04921794349873321,2,-0.09843588699746642,Fabio Quagliarella,F. Quagliarella
10210,20680,-0.033098611325877915,3,-0.09929583397763375,Frederik Hillesborg S\u00f8rensen,F. S\u00f8rensen
4655,25849,-0.024917747176338333,4,-0.09967098870535333,Faouzi Ghoulam,F. Ghoulam
10262,21001,-0.033251272594544294,3,-0.09975381778363288,Elseid G\u00ebzim Hysaj,E. Hysaj
19040,20420,-0.050253924390736636,2,-0.10050784878147327,Zlatan Ibrahimovi\u0107,Z. Ibrahimovi\u0107
19050,127534,-0.050330653558458005,2,-0.10066130711691601,Darko Lazovi\u0107,D. Lazovi\u0107
4771,302550,-0.025167429008825504,4,-0.10066971603530202,Brais M\u00e9ndez Portela,Brais M\u00e9ndez
10488,15188,-0.033591529108762945,3,-0.10077458732628883,Julian Baumgartlinger,J. Baumgartlinger
19135,25865,-0.050560549887283826,2,-0.10112109977456765,Bakary Sako,B. Sako
19137,400558,-0.050621938832554,2,-0.101243877665108,V\u00edctor Moya Mart\u00ednez,Chuca
4810,346195,-0.025413233289740433,4,-0.10165293315896173,Fabi\u00e1n Ruiz Pe\u00f1a,Fabi\u00e1n
26225,20832,-0.10211011798711069,1,-0.10211011798711069,Andrea Consigli,A. Consigli
19777,7938,-0.05150169079087752,2,-0.10300338158175504,Luis Antonio Valencia Mosquera,A. Valencia
11458,7853,-0.03435685882141153,3,-0.10307057646423459,Kieran  Gibbs,K. Gibbs
5074,254898,-0.025887924629412907,4,-0.10355169851765163,Robert Kenedy Nunes do Nascimento,Kenedy
20041,345740,-0.05201319378834726,2,-0.10402638757669452,Pedro Miguel Almeida Lopes Pereira,Pedro Pereira
5111,82266,-0.026063506991358856,4,-0.10425402796543543,Ladislav Krej\u010d\u00ed,L. Krej\u010d\u00ed
11705,276979,-0.034776402769328106,3,-0.10432920830798431,Ferland Mendy,F. Mendy
26368,3503,-0.10444027158645049,1,-0.10444027158645049,Ra\u00fal Garc\u00eda Escudero,Ra\u00fal Garc\u00eda
5162,25829,-0.026137370667863813,4,-0.10454948267145525,Paul Lasne,P. Lasne
20142,8958,-0.05236348507257227,2,-0.10472697014514454,Jay Rodriguez,J. Rodriguez
20198,79381,-0.05259121080118223,2,-0.10518242160236446,Alireza Jahanbakhsh,A. Jahanbakhsh
26373,25845,-0.10522007640366064,1,-0.10522007640366064,St\u00e9phane Ruffier,S. Ruffier
12094,116364,-0.03515650232408959,3,-0.10546950697226876,Erick Javier Davis Grajales,E. Davis
12123,7858,-0.03527149893383288,3,-0.10581449680149863,Bacary Sagna,B. Sagna
12156,8516,-0.03552285268368079,3,-0.10656855805104237,Phil Bardsley,P. Bardsley
12198,14990,-0.03573660843680093,3,-0.1072098253104028,Fallou Diagne,F. Diagne
5644,14853,-0.026897958241919605,4,-0.10759183296767842,Christian Fuchs,C. Fuchs
5662,8530,-0.026934510175069704,4,-0.10773804070027881,James McClean,J. McClean
20925,149053,-0.05410572504375195,2,-0.1082114500875039,R\u00e9mi Walter,R. Walter
21027,399676,-0.054247652663716284,2,-0.10849530532743257,Pablo Fornals Malla,Pablo Fornals
5819,93044,-0.02712504009656705,4,-0.1085001603862682,St\u00e9phane Darbion,S. Darbion
5916,70139,-0.02717460393835821,4,-0.10869841575343284,Emiliano Adri\u00e1n Ins\u00faa Zapata,E. Ins\u00faa
21310,91064,-0.05472662495723207,2,-0.10945324991446415,Daniel Alejandro Torres Rojas,D. Torres
26463,397046,-0.10948686312600167,1,-0.10948686312600167,Houssem Aouar,H. Aouar
12718,70834,-0.036502959228477974,3,-0.10950887768543392,Guilherme Costa Marques,Guilherme
21478,373636,-0.05502081844668367,2,-0.11004163689336734,Vincent Sierro,V. Sierro
12941,149389,-0.03684363093201021,3,-0.11053089279603062,Jeremy Toljan,J. Toljan
12958,25553,-0.03692583559483523,3,-0.11077750678450568,C\u00e9sar Azpilicueta Tanco,Azpilicueta
21711,377071,-0.05543801008870071,2,-0.11087602017740142,Richarlison de Andrade,Richarlison
3756,228946,-0.022192077133700465,5,-0.11096038566850233,Gnaly Maxwell Cornet,M. Cornet
21780,99902,-0.055695507899999094,2,-0.11139101579999819,Piotr Zieli\u0144ski,P. Zieli\u0144ski
22122,217872,-0.056357824747426954,2,-0.11271564949485391,Jules Iloki,J. Iloki
22167,3813,-0.05658770379477775,2,-0.1131754075895555,Vladim\u00edr Weiss,V. Weiss
6456,43051,-0.02836013431510592,4,-0.11344053726042368,Gabriel Appelt Pires,Gabriel
6479,105334,-0.028365072396635563,4,-0.11346028958654225,Douglas  Costa de Souza,Douglas Costa
13408,40550,-0.037871062234558134,3,-0.1136131867036744,Jos\u00e9 Paulo Bezzera Maciel J\u00fanior,Paulinho
13425,25706,-0.037888290518506715,3,-0.11366487155552014,Idrissa Gana Gueye,I. Gueye
13495,3704,-0.03796907464407387,3,-0.11390722393222161,Papakouli Diop,P. Diop
22535,3323,-0.057060703342490186,2,-0.11412140668498037,Gonzalo Gerardo Higua\u00edn,G. Higua\u00edn
26482,14836,-0.11482341755275033,1,-0.11482341755275033,Takashi Inui,T. Inui
26486,122615,-0.1150794100054766,1,-0.1150794100054766,Hattan Bahbir,Hattan Bahbir
22832,217874,-0.057703513635113377,2,-0.11540702727022675,Abdoulaye Tour\u00e9,A. Tour\u00e9
26487,82690,-0.11574863098205138,1,-0.11574863098205138,Tom\u00e1\u0161 Koubek,T. Koubek
13890,4365,-0.038766649131610174,3,-0.11629994739483052,Roque Mesa Quevedo,Roque Mesa
13943,7905,-0.03903928088405196,3,-0.11711784265215588,Romelu Lukaku Menama,R. Lukaku
14114,26381,-0.0394033302641082,3,-0.11820999079232461,Benjamin Corgnet,B. Corgnet
23337,4911,-0.059155263090434784,2,-0.11831052618086957,Jozabed S\u00e1nchez Ruiz,Jozabed
14129,20876,-0.03946150083558302,3,-0.11838450250674906,Albin Ekdal,A. Ekdal
14206,8627,-0.03967317894215711,3,-0.11901953682647134,Ben Watson,B. Watson
14313,28908,-0.0399444670918128,3,-0.1198334012754384,Fr\u00e9d\u00e9ric Guilbert,F. Guilbert
4404,90880,-0.02405986953893404,5,-0.12029934769467021,John Stiven Mendoza Valencia,S. Mendoza
14414,3866,-0.04011490951526197,3,-0.1203447285457859,Manuel Rolando Iturra Urrutia,M. Iturra
26616,49981,-0.12038492020845583,1,-0.12038492020845583,Taulant Ragip Xhaka,T. Xhaka
14515,3346,-0.04025339042133056,3,-0.12076017126399169,Sergio Busquets i Burgos,Sergio Busquets
23854,55988,-0.060436286001546095,2,-0.12087257200309219,Christian Bola\u00f1os Navarro,C. Bola\u00f1os
23916,3313,-0.06088172355433012,2,-0.12176344710866024,Jos\u00e9 Mar\u00eda Callej\u00f3n Bueno,Jos\u00e9 Callej\u00f3n
26618,14914,-0.12332164673717085,1,-0.12332164673717085,Marwin Hitz,M. Hitz
15426,20841,-0.041132645975759864,3,-0.1233979379272796,Andrea Masiello,A. Masiello
26700,8989,-0.12348635260844194,1,-0.12348635260844194,Jamie Ward,J. Ward
15513,209091,-0.041274935798285436,3,-0.12382480739485631,Corentin Tolisso,C. Tolisso
24388,7888,-0.06194245349545999,2,-0.12388490699091997,Nathaniel Chalobah,N. Chalobah
8420,25805,-0.03099181362408421,4,-0.12396725449633685,Franck Tabanou,F. Tabanou
26701,74943,-0.12424815262583067,1,-0.12424815262583067,L\u00e1szl\u00f3 Kleinheisler,L. Kleinheisler
15576,54375,-0.041632664720906605,3,-0.12489799416271982,Bo\u0159ek Do\u010dkal,B. Do\u010dkal
15604,395636,-0.04170634118448985,3,-0.12511902355346954,Maximiliano G\u00f3mez Gonz\u00e1lez,Maxi G\u00f3mez
15629,21025,-0.04175220365212612,3,-0.12525661095637836,Riccardo Saponara,R. Saponara
15638,190167,-0.04181380901344023,3,-0.12544142704032069,Leonardo Spinazzola,L. Spinazzola
26702,26042,-0.1256235844501172,1,-0.1256235844501172,K\u00e9vin Monnet-Paquet,K. Monnet-Paquet
26704,20472,-0.1259002305672972,1,-0.1259002305672972,Simone Padoin,S. Padoin
15700,37739,-0.04212189458329762,3,-0.12636568374989285,Dennis Praet,D. Praet
15709,15253,-0.042123661479143974,3,-0.12637098443743192,Matthias Lehmann,M. Lehmann
24647,69616,-0.06328846476338028,2,-0.12657692952676056,Ante Rebi\u0107,A. Rebi\u0107
24649,252589,-0.06334855068810163,2,-0.12669710137620327,Bruno Petkovi\u0107,B. Petkovi\u0107
15748,361536,-0.042235135008536005,3,-0.126705405025608,Ricardo Guardia Avila,R. Avila
15754,21019,-0.0422738788043997,3,-0.1268216364131991,Mirko Valdifiori,M. Valdifiori
26715,15695,-0.12687616227280682,1,-0.12687616227280682,Marcel Heller,M. Heller
24744,120167,-0.06363441747714649,2,-0.12726883495429298,Abdallah Mahmoud El Said Bekhit,Abdallah Said
4860,356237,-0.025482559137439863,5,-0.12741279568719932,Giovani Lo Celso,G. Lo Celso
15927,3347,-0.04274949201894571,3,-0.12824847605683715,Sergi Roberto Carnicer,Sergi Roberto
4883,250134,-0.025657022941145313,5,-0.12828511470572657,Luiz de Ara\u00fajo Guimar\u00e3es Neto,Luiz Ara\u00fajo
9222,6684,-0.03214610763135313,4,-0.12858443052541252,Jonathan Rodr\u00edguez Men\u00e9ndez,Jony
16204,434159,-0.04313490684433171,3,-0.12940472053299512,Sam Field,S. Field
16225,138174,-0.04319769442834285,3,-0.12959308328502855,Karol Linetty,K. Linetty
16332,256706,-0.04341872850444286,3,-0.13025618551332857,Lebogang Phiri,L. Phiri
26716,5290,-0.13048421899439902,1,-0.13048421899439902,Mikel Rico Moreno,Mikel Rico
16381,14929,-0.04367073883739297,3,-0.1310122165121789,Makoto Hasebe,M. Hasebe
16584,20879,-0.044106798920518865,3,-0.1323203967615566,Radja Nainggolan,R. Nainggolan
26720,15018,-0.1326440164738971,1,-0.1326440164738971,Patrick Herrmann,P. Herrmann
25217,5268,-0.06653614176487456,2,-0.13307228352974912,Sergio Le\u00f3n Limones,Sergio Le\u00f3n
25219,3360,-0.06654482725717371,2,-0.13308965451434743,Pedro Eliezer Rodr\u00edguez Ledesma,Pedro
16847,15051,-0.044491351180280046,3,-0.13347405354084013,Lars Stindl,L. Stindl
10464,25625,-0.033415528256178766,4,-0.13366211302471506,Ludovic Baal,L. Baal
26721,225946,-0.13374496140595415,1,-0.13374496140595415,Arnaldo Antonio Sanabria Ayala,A. Sanabria
16904,7989,-0.044765007154004305,3,-0.13429502146201291,Dan Gosling,D. Gosling
1624,7906,-0.004201208420573008,32,-0.13443866945833627,Juan Manuel Mata Garc\u00eda,Juan Mata
16942,14754,-0.044919538203235236,3,-0.1347586146097057,Christian Gentner,C. Gentner
25341,7879,-0.06742081087873307,2,-0.13484162175746614,Theo  Walcott,T. Walcott
10897,340646,-0.03397425225634633,4,-0.13589700902538532,Benjamin Pavard,B. Pavard
17027,21507,-0.045344507480994,3,-0.136033522442982,Daniele Baselli,D. Baselli
17105,293862,-0.04554560198172699,3,-0.13663680594518096,Ignacio Gil de Pareja Vicent,Nacho Gil
11192,344075,-0.03416284464699028,4,-0.13665137858796111,I\u00f1igo C\u00f3rdoba Kerejeta,I\u00f1igo C\u00f3rdoba
25431,14866,-0.06862163552973201,2,-0.13724327105946402,Jos\u00e9 Manuel Jurado Mar\u00edn,Jurado
17424,20404,-0.046288747682785764,3,-0.1388662430483573,Bryan Cristante,B. Cristante
17490,292954,-0.04643891819235831,3,-0.13931675457707493,Mohammed Al Burayk,Mohammed Al Burayk
11939,4513,-0.03491560813612343,4,-0.13966243254449373,Denis Cheryshev,D. Cheryshev
6289,105361,-0.02811269617040853,5,-0.14056348085204265,Ivan Strini\u0107,I. Strini\u0107
17570,80019,-0.04694919706396713,3,-0.14084759119190138,Stuart Dallas,S. Dallas
17610,101596,-0.047050797633947504,3,-0.1411523929018425,Pavel Mamaev,P. Mamaev
17614,79098,-0.04706186957917911,3,-0.14118560873753733,Ramin Rezaeian,R. Rezaeian
25589,215983,-0.07071816051529681,2,-0.14143632103059361,Sofiane Boufal,S. Boufal
12141,64966,-0.03535954317161649,4,-0.14143817268646597,Markus Suttner,M. Suttner
17752,25798,-0.04729496218009588,3,-0.14188488654028764,Etienne Capoue,E. Capoue
18462,4424,-0.04845262649188292,3,-0.14535787947564877,Jonathan Castro Otto,Jonny
18544,406682,-0.048597421400735065,3,-0.1457922642022052,Ademola Lookman,A. Lookman
25693,3816,-0.07318046665332686,2,-0.14636093330665373,Sergio Garc\u00eda De La Fuente,Sergio Garc\u00eda
13143,105339,-0.03730856567595952,4,-0.14923426270383808,Fernando Luiz Rosa,Fernandinho
13193,372752,-0.037346768506258315,4,-0.14938707402503326,Carlos Soler Barrag\u00e1n,Carlos Soler
13230,50800,-0.037579645987110596,4,-0.15031858394844239,Miiko Mart\u00edn Albornoz Inola,Miiko Albornoz
13313,4013,-0.0377985485805474,4,-0.1511941943221896,Rub\u00e9n Salvador P\u00e9rez Del M\u00e1rmol,Rub\u00e9n P\u00e9rez
13354,7914,-0.03783450284462389,4,-0.15133801137849556,Jonny Evans,J. Evans
13478,20943,-0.03796761482408462,4,-0.15187045929633847,Riccardo Montolivo,R. Montolivo
25839,13484,-0.07716674081504311,2,-0.15433348163008623,Bamidele Alli,D. Alli
19793,51004,-0.05156373325758349,3,-0.15469119977275048,Celso Borges Mora,C. Borges
19996,101590,-0.0518097240930207,3,-0.15542917227906208,Alan Dzagoev,A. Dzagoev
8519,20523,-0.031125623923892853,5,-0.15562811961946427,Ricardo Gabriel \u00c1lvarez,R. \u00c1lvarez
20000,15225,-0.05195998494746029,3,-0.15587995484238087,Sebastian Maier,S. Maier
20125,151,-0.05216023713609902,3,-0.15648071140829706,John Guidetti,J. Guidetti
20128,292310,-0.05216963446678802,3,-0.15650890340036405,Luca Mazzitelli,L. Mazzitelli
14151,105622,-0.03947133715540664,4,-0.15788534862162656,Andriy Yarmolenko,A. Yarmolenko
14234,135561,-0.039841636293624236,4,-0.15936654517449694,Florian Grillitsch,F. Grillitsch
9093,356928,-0.031886002494357905,5,-0.15943001247178953,Tim-Henry Handwerker,T. Handwerker
5424,29641,-0.026653825795305872,6,-0.15992295477183524,Bryan Pel\u00e9,B. Pel\u00e9
25968,3677,-0.08006712978108148,2,-0.16013425956216296,Rub\u00e9n Pardo Guti\u00e9rrez,Rub\u00e9n Pardo
14394,20475,-0.04010908286804803,4,-0.1604363314721921,Arturo Erasmo Vidal Pardo,A. Vidal
14459,625,-0.04021040853777447,4,-0.16084163415109787,Marten de Roon,M. de Roon
25974,286390,-0.08053494669626357,2,-0.16106989339252714,Ousmane Demb\u00e9l\u00e9,O. Demb\u00e9l\u00e9
4133,70122,-0.023042426460219943,7,-0.1612969852215396,Nemanja Mati\u0107,N. Mati\u0107
20916,116,-0.053999195248760075,3,-0.16199758574628023,Georginio Wijnaldum,G. Wijnaldum
